type	id	monsters	exp	produce	gold	tired	nightmare	consume	power	help_hero
2	1001	[{20027,1},{20027,3},{20028,8},{20017,4},{20017,6}]	1160	[{2,2,1001}]	1500	3	1014		4266
2	1002	[{20030,1},{20030,2},{20029,8},{20030,3},{20030,5}]	2240	[{2,3,1002}]	1800	3	1015		5760
2	1003	[{20031,1},{20031,2},{20032,8},{20031,3},{20031,5}]	3500	[{2,3,1003}]	2160	3	1016		7775
2	1004	[{20033,1},{20033,2},{20033,3},{20034,7},{20080,9}]	4687	[{2,3,1004}]	4320	5	1017		10496
2	1005	[{20035,1},{20035,3},{20036,8}]	6000	[{2,3,1005}]	5184	5	1018		14170
2	1006	[{20037,1},{20037,3},{20038,8},{20037,4},{20037,6}]	7140	[{2,3,1006}]	6221	5	1019		19129
2	1007	[{20023,1},{20039,3},{20040,8},{20023,4},{20039,6}]	8360	[{2,3,1007}]	8958	6	1020		25824
2	1008	[{20087,1},{20089,3},{20085,7},{20083,8},{20041,9}]	9660	[{2,3,1008}]	10750	6	1021		34863
2	1009	[{20043,1},{20043,3},{20044,8},{20043,6},{20043,4}]	11040	[{2,3,1009}]	12900	6	1022		47065
2	1010	[{20045,1},{20045,3},{20046,8},{20045,4},{20045,6}]	11760	[{2,3,1010}]	18060	7	1023		119286
2	1011	[{20047,1},{20047,3},{20048,8},{20001,2},{20001,5}]	12500	[{2,3,1011}]	21672	7	1024		137178
2	1012	[{20049,1},{20050,5},{20026,9}]	13260	[{2,3,1012}]	26006	7	1025		157755
2	1013	[{20003,1},{20004,3},{20052,8},{20005,2},{20006,5}]	15260	[{2,3,1013}]	35665	8	1026		181415
2	1014	[{20053,1},{20053,3},{20054,8},{20017,4},{20017,6}]	1740	[{2,3,1014}]	3250	5			5684
2	1015	[{20056,1},{20056,2},{20055,8},{20056,3},{20056,5}]	3360	[{2,3,1015}]	3900	5			15000
2	1016	[{20057,1},{20057,2},{20058,8},{20057,3},{20057,5}]	5250	[{2,3,1016}]	4680	5			25000
2	1017	[{20059,1},{20059,2},{20059,3},{20060,7},{20081,9}]	7030	[{2,3,1017}]	7863	7			35000
2	1018	[{20061,1},{20061,3},{20062,8}]	9000	[{2,3,1018}]	9435	7			45000
2	1019	[{20063,1},{20063,3},{20064,8},{20063,4},{20063,6}]	10710	[{2,3,1019}]	11322	7			55000
2	1020	[{20082,1},{20065,3},{20066,8},{20082,4},{20065,6}]	12540	[{2,3,1020}]	17469	9			65000
2	1021	[{20088,1},{20090,3},{20086,7},{20084,8},{20042,9}]	14490	[{2,3,1021}]	20962	9			75000
2	1022	[{20069,1},{20069,3},{20070,8},{20069,6},{20069,4}]	16560	[{2,3,1022}]	25154	9			98000
2	1023	[{20071,1},{20071,3},{20072,8},{20071,4},{20071,6}]	17640	[{2,3,1023}]	36893	11			119286
2	1024	[{20073,1},{20073,3},{20074,8},{20002,2},{20002,5}]	18750	[{2,3,1024}]	44271	11			154286
2	1025	[{20075,1},{20076,5},{20026,3}]	19890	[{2,3,1025}]	53126	11			193203
2	1026	[{20007,1},{20008,3},{20078,5},{20009,7},{20010,9}]	22890	[{2,3,1026}]	86932	15			230102
5	20001	[{10001,1},{10001,3},{10002,5}]	225	[{2,2,20001}]	2000	6			375
5	20002	[{10003,7},{10004,5},{10003,9}]	459	[{2,2,20002}]	2050	6			861
5	20003	[{10005,4},{10005,6},{10006,8}]	699	[{2,2,20003}]	2100	6			1348
5	20004	[{10007,2},{10007,4},{10008,8},{10007,6}]	942	[{2,2,20004}]	2150	6			1835
5	20005	[{10009,4},{10009,6},{10010,2},{10009,5}]	1191	[{2,2,20005}]	2200	6			2322
5	20006	[{10011,1},{10011,3},{10012,5},{10011,8}]	1446	[{2,2,20006}]	2250	6			2808
5	20007	[{10013,2},{10013,4},{10014,8},{10013,6}]	1707	[{2,2,20007}]	2300	6			3294
5	20008	[{10015,1},{10015,3},{10016,8},{10015,4},{10015,6}]	1971	[{2,2,20008}]	2350	6			3780
5	20009	[{10017,2},{10017,4},{10018,5},{10017,6},{10017,8}]	2241	[{2,2,20009}]	2400	6			4267
5	20010	[{10019,1},{10019,3},{10020,8},{10019,4},{10019,6}]	2520	[{2,2,20010}]	2450	7			4754
5	20011	[{10021,1},{10021,3},{10022,5},{10021,2},{10021,8}]	2799	[{2,2,20011}]	2500	7			5242
5	20012	[{10023,1},{10023,3},{10024,8},{10023,5},{10023,2}]	3087	[{2,2,20012}]	2550	7			5728
5	20013	[{10026,1},{10026,3},{10025,8},{10026,4},{10026,6}]	3381	[{2,2,20013}]	2600	7			6214
5	20014	[{10027,4},{10027,6},{10028,2},{10027,7},{10027,9}]	3678	[{2,2,20014}]	2650	7			6036
5	20015	[{10029,1},{10029,3},{10030,8},{10029,4},{10029,6}]	3981	[{2,2,20015}]	2700	7			6569
5	20016	[{10031,2},{10031,4},{10032,5},{10031,6},{10031,8}]	4290	[{2,2,20016}]	2750	7			7100
5	20017	[{10033,1},{10033,3},{10034,8},{10033,2},{10033,5}]	4605	[{2,2,20017}]	2800	7			7633
5	20018	[{10035,4},{10035,6},{10036,2},{10035,7},{10035,9}]	4923	[{2,2,20018}]	2850	7			8165
5	20019	[{10038,1},{10038,3},{10037,5},{10038,7},{10038,9}]	5247	[{2,2,20019}]	2900	7			8697
5	20020	[{10039,8},{10039,2},{10040,5},{10039,7},{10039,9}]	5580	[{2,2,20020}]	2950	7			9229
5	20021	[{10041,1},{10041,3},{10042,8},{10041,4},{10041,6}]	5913	[{2,2,20021}]	3000	7			9761
5	20022	[{10043,1},{10043,3},{10044,5},{10043,7},{10043,9}]	6255	[{2,2,20022}]	3050	7			10295
5	20023	[{10045,2},{10045,5},{10046,8},{10045,4},{10045,6}]	6603	[{2,2,20023}]	3100	8			11212
5	20024	[{10047,4},{10047,6},{10048,8},{10047,7},{10047,9}]	6954	[{2,2,20024}]	3150	8			12808
5	20025	[{10049,4},{10049,6},{10050,2},{10049,7},{10049,9}]	7311	[{2,2,20025}]	3200	8			14405
5	20026	[{10051,2},{10051,8},{10052,5},{10051,7},{10051,9}]	7674	[{2,2,20026}]	3250	8			16002
5	20027	[{10053,2},{10053,6},{10054,5},{10053,4},{10053,8}]	8043	[{2,2,20027}]	3300	8			17599
5	20028	[{10055,1},{10055,3},{10056,5},{10055,7},{10055,9}]	8415	[{2,2,20028}]	3350	8			18399
5	20029	[{10057,4},{20079,2},{10058,5},{10057,6},{10057,8}]	8793	[{2,2,20029}]	3400	8			19199
5	20030	[{10059,2},{10059,4},{10060,8},{10059,1},{10059,3}]	9180	[{2,2,20030}]	3450	8			19999
5	20031	[{10061,1},{10061,3},{10062,8},{10061,4},{10061,6}]	9567	[{2,2,20031}]	3500	8			20799
5	20032	[{10063,2},{10063,4},{10064,5},{10063,6},{10063,8}]	9963	[{2,2,20032}]	3550	8			21599
5	20033	[{10065,4},{10065,6},{10066,2},{10065,7},{10065,9}]	10365	[{2,2,20033}]	3600	8			22399
5	20034	[{10067,1},{10067,3},{10068,5},{10067,7},{10067,9}]	10770	[{2,2,20034}]	3650	9			23199
5	20035	[{10069,2},{10069,4},{10070,5},{10069,6},{10069,8}]	11181	[{2,2,20035}]	3700	9			23999
5	20036	[{10071,1},{10071,3},{10072,5},{10071,7},{10071,9}]	11598	[{2,2,20036}]	3750	9			24799
5	20037	[{10073,1},{10073,3},{10074,8},{10073,4},{10073,6}]	12021	[{2,2,20037}]	3800	9			25599
5	20038	[{10075,1},{10075,3},{10076,8},{10075,4},{10075,6}]	12447	[{2,2,20038}]	3850	9			26399
5	20039	[{10077,1},{10077,3},{10078,8},{10077,4},{10077,6}]	12879	[{2,2,20039}]	3900	9			27199
5	20040	[{10079,4},{10079,6},{10080,2},{10079,7},{10079,9}]	13320	[{2,2,20040}]	3950	9			28399
5	20041	[{10081,2},{10081,4},{10082,5},{10081,6},{10081,8}]	13761	[{2,2,20041}]	4000	9			29599
5	20042	[{10083,2},{10083,8},{10084,5},{10083,7},{10083,9}]	14211	[{2,2,20042}]	4050	9			30799
5	20043	[{10085,1},{10085,3},{10086,5},{10085,2},{10085,8}]	14667	[{2,2,20043}]	4100	9			31999
5	20044	[{10087,4},{10087,6},{10088,2},{10087,7},{10087,9}]	15126	[{2,2,20044}]	4150	9			33199
5	20045	[{10089,4},{10089,6},{10090,8},{10089,1},{10089,3}]	15591	[{2,2,20045}]	4200	10			34399
5	20046	[{10091,1},{10091,3},{10092,5},{10091,7},{10091,9}]	16062	[{2,2,20046}]	4250	10			35599
5	20047	[{10093,1},{10093,3},{10094,8},{10093,4},{10093,6}]	16539	[{2,2,20047}]	4300	10			36799
5	20048	[{10095,1},{10095,3},{10096,5},{10095,2},{10095,8}]	17019	[{2,2,20048}]	4350	10			38399
5	20049	[{10097,2},{10097,8},{10098,5},{10097,7},{10097,9}]	17505	[{2,2,20049}]	4400	10			39999
5	20050	[{10099,1},{10099,3},{10100,5},{10099,7},{10099,9}]	18000	[{2,2,20050}]	4450	10			41599
5	20051	[{10101,1},{10101,3},{10101,4},{10101,6},{10102,8}]	18495	[{2,2,20051}]	4500	10			43199
5	20052	[{10103,2},{10103,4},{10104,5},{10103,8},{10103,6}]	18999	[{2,2,20052}]	4550	10			44799
5	20053	[{10105,1},{10105,3},{10105,4},{10106,8},{10105,6}]	19509	[{2,2,20053}]	4600	10			46399
5	20054	[{10107,4},{10107,6},{10108,2},{10107,7},{10107,9}]	20022	[{2,2,20054}]	4650	10			47999
5	20055	[{10109,1},{10109,3},{10110,8},{10109,4},{10109,6}]	20541	[{2,2,20055}]	4700	11			50399
5	20056	[{10111,1},{10111,3},{10112,8},{10111,2},{10111,5}]	21066	[{2,2,20056}]	4750	11			52799
5	20057	[{10113,1},{10113,3},{10114,8},{10113,4},{10113,6}]	21597	[{2,2,20057}]	4800	11			55199
5	20058	[{10115,1},{10115,3},{10116,5},{10115,7},{10115,9}]	22131	[{2,2,20058}]	4850	11			57599
5	20059	[{10117,4},{10117,6},{10118,2},{10117,7},{10117,9}]	22671	[{2,2,20059}]	4900	11			59999
5	20060	[{10119,1},{10119,3},{10120,8},{10119,4},{10119,6}]	23220	[{2,2,20060}]	4950	11			62399
5	20061	[{10121,1},{10121,3},{10122,5},{10121,2},{10121,8}]	23769	[{2,2,20061}]	5000	11			64799
5	20062	[{10123,1},{10123,3},{10124,5},{10123,7},{10123,9}]	24327	[{2,2,20062}]	5050	11			67199
5	20063	[{10125,4},{10125,6},{10126,2},{10125,7},{10125,9}]	24891	[{2,2,20063}]	5100	11			69599
5	20064	[{10127,2},{10127,4},{10128,5},{10127,6},{10127,8}]	25458	[{2,2,20064}]	5150	11			71999
5	20065	[{10129,1},{10129,3},{10130,8},{10129,4},{10129,6}]	26031	[{2,2,20065}]	5200	11			75499
5	20066	[{10131,1},{10131,3},{10132,5},{10131,7},{10131,9}]	26610	[{2,2,20066}]	5250	11			78999
5	20067	[{10133,1},{10133,3},{10134,8},{10133,4},{10133,6}]	27195	[{2,2,20067}]	5300	12			82499
5	20068	[{10135,2},{10136,8},{10135,4},{10135,6},{10135,5}]	27783	[{2,2,20068}]	5350	12			85999
5	20069	[{10137,1},{10137,3},{10138,5},{10137,2},{10137,8}]	28377	[{2,2,20069}]	5400	12			89499
5	20070	[{10139,2},{10139,4},{10140,5},{10139,6},{10139,8}]	28980	[{2,2,20070}]	5450	12			92999
5	20071	[{10141,2},{10141,7},{10142,5},{10141,8},{10141,9}]	29583	[{2,2,20071}]	5500	12			96499
5	20072	[{10143,1},{10143,3},{10144,8},{10143,4},{10143,6}]	30195	[{2,2,20072}]	5550	12			99999
5	20073	[{10145,4},{10145,6},{10146,2},{10145,7},{10145,9}]	30813	[{2,2,20073}]	5600	12			103499
5	20074	[{10147,1},{10147,3},{10148,8},{10147,2},{10147,5}]	31434	[{2,2,20074}]	5650	12			108499
5	20075	[{10149,1},{10149,3},{10150,5},{10149,2},{10149,8}]	32061	[{2,2,20075}]	5700	12			113499
5	20076	[{10151,2},{10151,8},{10152,5},{10151,7},{10151,9}]	32694	[{2,2,20076}]	5750	12			118499
5	20077	[{10153,1},{10153,3},{10154,8},{10153,4},{10153,6}]	33333	[{2,2,20077}]	5800	12			123499
5	20078	[{10155,1},{10155,3},{10156,5},{10155,4},{10155,6}]	33975	[{2,2,20078}]	5850	12			128499
5	20079	[{10157,1},{10157,3},{10158,5},{10157,7},{10157,9}]	34623	[{2,2,20079}]	5900	12			133499
5	20080	[{10159,1},{10159,3},{10160,8},{10159,4},{10159,6}]	35280	[{2,2,20080}]	5950	12			136999
5	20081	[{10161,4},{10161,6},{10162,2},{10161,7},{10161,9}]	35937	[{2,2,20081}]	6000	12			140499
5	20082	[{10163,1},{10163,3},{10164,8},{10163,4},{10163,6}]	36603	[{2,2,20082}]	6050	12			145499
5	20083	[{10165,1},{10165,2},{10166,5},{10165,3},{10165,8}]	37275	[{2,2,20083}]	6100	12			150499
5	20084	[{10167,2},{10167,8},{10168,5},{10167,7},{10167,9}]	37950	[{2,2,20084}]	6150	12			155499
5	20085	[{10169,1},{10169,3},{10170,8},{10169,4},{10169,6}]	38631	[{2,2,20085}]	6200	12			160499
5	20086	[{10171,1},{10171,3},{10172,8},{10171,2},{10171,5}]	39318	[{2,2,20086}]	6250	12			165499
5	20087	[{10173,1},{10173,3},{10174,8},{10173,4},{10173,6}]	40011	[{2,2,20087}]	6300	12			170499
5	20088	[{10175,1},{10175,3},{10176,5},{10175,7},{10175,9}]	40707	[{2,2,20088}]	6350	12			186554
5	30001	[{30103,1},{30103,2},{30103,3},{30103,4},{30102,5},{30103,6},{30103,7},{30103,8},{30103,9}]	1	[{2,1,300001}]	0	0			1	[{30101,2},{30107,1},{30105,3},{30104,4},{30106,7},{30108,8},{30109,9}]
5	30002	[{30203,1},{30203,3},{30203,4},{30202,5},{30203,6},{30203,7},{30203,8},{30203,9}]	1	[{2,1,300001}]	0	0			1	[{30201,2}]
5	30003	[{30304,4},{30304,6},{30303,2},{30304,7},{30304,9}]	1	[{2,1,300001}]	0	0			1	[{30201,2}]
5	30004	[{30404,4},{30404,6},{30401,2},{30404,7},{30404,9}]	1	[{2,1,300001}]	0	0			1	[{30402,3},{30403,1}]
5	30005	[{30502,2}]	1	[{2,1,300001}]	0	0			1	[{30501,2}]
5	30006	[{30601,2}]	1	[{2,1,300001}]	0	0			1
5	30007	[{30701,2}]	1	[{2,1,300001}]	0	0			1	[{30702,4}]
5	30008	[{30801,2}]	1	[{2,1,300001}]	0	0			1	[{30802,4},{30803,1}]
5	30009	[{30904,1},{30904,2},{30904,3},{30904,4},{30903,5},{30904,6},{30904,7},{30904,8},{30904,9}]	1	[{2,1,300001}]	0	0			1	[{30901,2},{30902,5}]
5	30010	[{31001,5}]	1	[{2,1,300001}]	0	0			1
5	30011	[{31103,1},{31103,2},{31103,3},{31101,5}]	1	[{2,1,300001}]	0	0			1	[{31102,5}]
5	30012	[{31203,4},{31203,6},{31202,8}]	1	[{2,1,300001}]	0	0			1	[{31201,5}]
5	30013	[{31302,5}]	1	[{2,1,300001}]	0	0			1	[{31301,5}]
